Habitat,Phase,Date,Channel,Treatment,Taxon,Abundance
RIF,normal-flow,17/08/2015,12,nf,Orthocladiinae.indet,4
RIF,normal-flow,17/08/2015,12,nf,Simuliidae.indet,2
RIF,normal-flow,17/08/2015,12,nf,Tanypodinae.indet,1
RUN,normal-flow,17/08/2015,12,nf,Baetis.rhodani,43
RUN,normal-flow,17/08/2015,12,nf,Chironomini.indet,3
RUN,normal-flow,17/08/2015,12,nf,Gammarus.pulex,73
RUN,normal-flow,17/08/2015,12,nf,Hydracnidia.indet,1
RUN,normal-flow,17/08/2015,12,nf,Hydraena.gracilis,1
RUN,normal-flow,17/08/2015,12,nf,Leuctra.fusca.digitata,3
RUN,normal-flow,17/08/2015,12,nf,Leuctra.hippopus,5
RUN,normal-flow,17/08/2015,12,nf,Nemoura.sp,7
RUN,normal-flow,17/08/2015,12,nf,Oligochaeta.indet,1
RUN,normal-flow,17/08/2015,12,nf,Orthocladiinae.indet,3
RUN,normal-flow,17/08/2015,12,nf,Tanypodinae.indet,1
RIF,normal-flow,24/08/2015,1,nf.np,Asellus.aquaticus,2
RIF,normal-flow,24/08/2015,1,nf.np,Baetis.rhodani,77
RIF,normal-flow,24/08/2015,1,nf.np,Chironomini.indet,9
RIF,normal-flow,24/08/2015,1,nf.np,Dugesia.gonocephala,2
RIF,normal-flow,24/08/2015,1,nf.np,Gammarus.pulex,31
RIF,normal-flow,24/08/2015,1,nf.np,Hydropsyche.sp,1
RIF,normal-flow,24/08/2015,1,nf.np,Leuctra.fusca.digitata,16
RIF,normal-flow,24/08/2015,1,nf.np,Leuctra.hippopus,5
RIF,normal-flow,24/08/2015,1,nf.np,Nemoura.sp,6
RIF,normal-flow,24/08/2015,1,nf.np,Simuliidae.indet,2
RUN,normal-flow,24/08/2015,1,nf.np,Baetis.rhodani,21
RUN,normal-flow,24/08/2015,1,nf.np,Dicranota.sp,1
RUN,normal-flow,24/08/2015,1,nf.np,Gammarus.pulex,145
RUN,normal-flow,24/08/2015,1,nf.np,Leuctra.hippopus,5
RUN,normal-flow,24/08/2015,1,nf.np,Nemoura.sp,1
RUN,normal-flow,24/08/2015,1,nf.np,Oligochaeta.indet,1
RUN,normal-flow,24/08/2015,1,nf.np,Orthocladiinae.indet,1
RUN,normal-flow,24/08/2015,1,nf.np,Prodiamesa.olivacea,1
RIF,normal-flow,24/08/2015,2,nf,Amphinemura.standfussi,1
RIF,normal-flow,24/08/2015,2,nf,Baetis.rhodani,69
RIF,normal-flow,24/08/2015,2,nf,Chironomini.indet,16
RIF,normal-flow,24/08/2015,2,nf,Dugesia.gonocephala,1
RIF,normal-flow,24/08/2015,2,nf,Elmis.aenea,1
RIF,normal-flow,24/08/2015,2,nf,Gammarus.pulex,80
RIF,normal-flow,24/08/2015,2,nf,Hydracnidia.indet,1
RIF,normal-flow,24/08/2015,2,nf,Leuctra.fusca.digitata,26
RIF,normal-flow,24/08/2015,2,nf,Leuctra.hippopus,22
RIF,normal-flow,24/08/2015,2,nf,Nemoura.sp,9
RIF,normal-flow,24/08/2015,2,nf,Orthocladiinae.indet,2
RUN,normal-flow,24/08/2015,2,nf,Baetis.rhodani,32
RUN,normal-flow,24/08/2015,2,nf,Chironomini.indet,1
RUN,normal-flow,24/08/2015,2,nf,Gammarus.pulex,240
RUN,normal-flow,24/08/2015,2,nf,Hydracnidia.indet,1
RUN,normal-flow,24/08/2015,2,nf,Leuctra.fusca.digitata,1
RUN,normal-flow,24/08/2015,2,nf,Leuctra.hippopus,4
RUN,normal-flow,24/08/2015,2,nf,Nemoura.sp,1
RUN,normal-flow,24/08/2015,2,nf,Oligochaeta.indet,13
RUN,normal-flow,24/08/2015,2,nf,Orthocladiinae.indet,17
RUN,normal-flow,24/08/2015,2,nf,Pisidium.sp,1
RUN,normal-flow,24/08/2015,2,nf,Prodiamesa.olivacea,1
RIF,normal-flow,24/08/2015,3,nf.np,Amphinemura.standfussi,1
RIF,normal-flow,24/08/2015,3,nf.np,Asellus.aquaticus,1
RIF,normal-flow,24/08/2015,3,nf.np,Baetis.rhodani,23
RIF,normal-flow,24/08/2015,3,nf.np,Chironomini.indet,6
RIF,normal-flow,24/08/2015,3,nf.np,Gammarus.pulex,23
RIF,normal-flow,24/08/2015,3,nf.np,Hydraena.gracilis,1
RIF,normal-flow,24/08/2015,3,nf.np,Leuctra.fusca.digitata,3
RIF,normal-flow,24/08/2015,3,nf.np,Leuctra.hippopus,8
RIF,normal-flow,24/08/2015,3,nf.np,Nemoura.sp,1
RIF,normal-flow,24/08/2015,3,nf.np,Oligochaeta.indet,4
RIF,normal-flow,24/08/2015,3,nf.np,Simuliidae.indet,3
RUN,normal-flow,24/08/2015,3,nf.np,Baetis.rhodani,24
RUN,normal-flow,24/08/2015,3,nf.np,Dicranota.sp,1
RUN,normal-flow,24/08/2015,3,nf.np,Dysticidae.sp.larva,1
RUN,normal-flow,24/08/2015,3,nf.np,Gammarus.pulex,202
RUN,normal-flow,24/08/2015,3,nf.np,Limnephilidae.indet,1
RUN,normal-flow,24/08/2015,3,nf.np,Nemoura.sp,2
RUN,normal-flow,24/08/2015,3,nf.np,Oligochaeta.indet,4
RUN,normal-flow,24/08/2015,3,nf.np,Orthocladiinae.indet,4
RUN,normal-flow,24/08/2015,3,nf.np,Tanypodinae.indet,2
RIF,normal-flow,24/08/2015,4,nf,Amphinemura.standfussi,5
RIF,normal-flow,24/08/2015,4,nf,Baetis.rhodani,33
RIF,normal-flow,24/08/2015,4,nf,Gammarus.pulex,16
RIF,normal-flow,24/08/2015,4,nf,Hydracnidia.indet,2
RIF,normal-flow,24/08/2015,4,nf,Leuctra.fusca.digitata,6
RIF,normal-flow,24/08/2015,4,nf,Leuctra.hippopus,18
RIF,normal-flow,24/08/2015,4,nf,Nemoura.sp,7
RIF,normal-flow,24/08/2015,4,nf,Orthocladiinae.indet,2
RIF,normal-flow,24/08/2015,4,nf,Simuliidae.indet,3
RUN,normal-flow,24/08/2015,4,nf,Baetis.rhodani,28
RUN,normal-flow,24/08/2015,4,nf,Dicranota.sp,5
RUN,normal-flow,24/08/2015,4,nf,Ecclisopteryx.dalecarlica,1
RUN,normal-flow,24/08/2015,4,nf,Elmis.aenea,1
RUN,normal-flow,24/08/2015,4,nf,Gammarus.pulex,182
RUN,normal-flow,24/08/2015,4,nf,Hydracnidia.indet,1
RUN,normal-flow,24/08/2015,4,nf,Leuctra.fusca.digitata,1
RUN,normal-flow,24/08/2015,4,nf,Leuctra.hippopus,7
RUN,normal-flow,24/08/2015,4,nf,Nemoura.sp,4
RUN,normal-flow,24/08/2015,4,nf,Oligochaeta.indet,6
RUN,normal-flow,24/08/2015,4,nf,Oreodytes.sanmarkii,1
RUN,normal-flow,24/08/2015,4,nf,Orthocladiinae.indet,10
RUN,normal-flow,24/08/2015,4,nf,Pisidium.sp,2
RUN,normal-flow,24/08/2015,4,nf,Potamophylax.latipennis,1
RUN,normal-flow,24/08/2015,4,nf,Silo.sp,1
RUN,normal-flow,24/08/2015,4,nf,Tanypodinae.indet,1
RIF,normal-flow,24/08/2015,5,nf,Asellus.aquaticus,6
RIF,normal-flow,24/08/2015,5,nf,Baetis.rhodani,65
RIF,normal-flow,24/08/2015,5,nf,Chironomini.indet,13
RIF,normal-flow,24/08/2015,5,nf,Gammarus.pulex,102
RIF,normal-flow,24/08/2015,5,nf,Hydraena.gracilis,2
RIF,normal-flow,24/08/2015,5,nf,Leuctra.fusca.digitata,17
RIF,normal-flow,24/08/2015,5,nf,Leuctra.hippopus,37
RIF,normal-flow,24/08/2015,5,nf,Nemoura.sp,6
RIF,normal-flow,24/08/2015,5,nf,Oligochaeta.indet,3
RIF,normal-flow,24/08/2015,5,nf,Orthocladiinae.indet,10
RIF,normal-flow,24/08/2015,5,nf,Tanypodinae.indet,1
RUN,normal-flow,24/08/2015,5,nf,Asellus.aquaticus,1
RUN,normal-flow,24/08/2015,5,nf,Baetis.rhodani,16
RUN,normal-flow,24/08/2015,5,nf,Chironomini.indet,1
RUN,normal-flow,24/08/2015,5,nf,Dicranota.sp,1
RUN,normal-flow,24/08/2015,5,nf,Gammarus.pulex,184
RUN,normal-flow,24/08/2015,5,nf,Hydracnidia.indet,1
RUN,normal-flow,24/08/2015,5,nf,Leuctra.hippopus,2
RUN,normal-flow,24/08/2015,5,nf,Nemoura.sp,1
RUN,normal-flow,24/08/2015,5,nf,Oligochaeta.indet,3
RUN,normal-flow,24/08/2015,5,nf,Oreodytes.sanmarkii,1
RUN,normal-flow,24/08/2015,5,nf,Orthocladiinae.indet,6
RUN,normal-flow,24/08/2015,5,nf,Pisidium.sp,1
RUN,normal-flow,24/08/2015,5,nf,Potamophylax.latipennis,1
RUN,normal-flow,24/08/2015,5,nf,Tanypodinae.indet,1
RIF,normal-flow,24/08/2015,6,nf.np,Baetis.rhodani,33
RIF,normal-flow,24/08/2015,6,nf.np,Chironomini.indet,9
RIF,normal-flow,24/08/2015,6,nf.np,Dugesia.gonocephala,1
RIF,normal-flow,24/08/2015,6,nf.np,Gammarus.pulex,12
RIF,normal-flow,24/08/2015,6,nf.np,Hydracnidia.indet,2
RIF,normal-flow,24/08/2015,6,nf.np,Leuctra.fusca.digitata,9
RIF,normal-flow,24/08/2015,6,nf.np,Leuctra.hippopus,1
RIF,normal-flow,24/08/2015,6,nf.np,Oligochaeta.indet,2
RIF,normal-flow,24/08/2015,6,nf.np,Orthocladiinae.indet,5
RIF,normal-flow,24/08/2015,6,nf.np,Tanypodinae.indet,1
RUN,normal-flow,24/08/2015,6,nf.np,Baetis.rhodani,17
RUN,normal-flow,24/08/2015,6,nf.np,Dicranota.sp,2
RUN,normal-flow,24/08/2015,6,nf.np,Gammarus.pulex,81
RUN,normal-flow,24/08/2015,6,nf.np,Leuctra.hippopus,1
RUN,normal-flow,24/08/2015,6,nf.np,Nemoura.sp,6
RUN,normal-flow,24/08/2015,6,nf.np,Oligochaeta.indet,3
RUN,normal-flow,24/08/2015,6,nf.np,Oreodytes.sanmarkii,1
RUN,normal-flow,24/08/2015,6,nf.np,Orthocladiinae.indet,5
RUN,normal-flow,24/08/2015,6,nf.np,Pisidium.sp,1
RUN,normal-flow,24/08/2015,6,nf.np,Tanypodinae.indet,10
RIF,normal-flow,24/08/2015,7,nf,Asellus.aquaticus,2
RIF,normal-flow,24/08/2015,7,nf,Baetis.rhodani,15
RIF,normal-flow,24/08/2015,7,nf,Chironomini.indet,20
RIF,normal-flow,24/08/2015,7,nf,Gammarus.pulex,58
RIF,normal-flow,24/08/2015,7,nf,Hydracnidia.indet,1
RIF,normal-flow,24/08/2015,7,nf,Leuctra.fusca.digitata,14
RIF,normal-flow,24/08/2015,7,nf,Leuctra.hippopus,32
RIF,normal-flow,24/08/2015,7,nf,Nemoura.sp,8
RIF,normal-flow,24/08/2015,7,nf,Oligochaeta.indet,1
RIF,normal-flow,24/08/2015,7,nf,Orthocladiinae.indet,4
RIF,normal-flow,24/08/2015,7,nf,Simuliidae.indet,1
RUN,normal-flow,24/08/2015,7,nf,Asellus.aquaticus,1
RUN,normal-flow,24/08/2015,7,nf,Baetis.rhodani,16
RUN,normal-flow,24/08/2015,7,nf,Chironomini.indet,2
RUN,normal-flow,24/08/2015,7,nf,Empididae.indet,1
RUN,normal-flow,24/08/2015,7,nf,Gammarus.pulex,144
RUN,normal-flow,24/08/2015,7,nf,Hexatominae.indet,1
RUN,normal-flow,24/08/2015,7,nf,Leuctra.fusca.digitata,2
RUN,normal-flow,24/08/2015,7,nf,Leuctra.hippopus,7
RUN,normal-flow,24/08/2015,7,nf,Oligochaeta.indet,11
RUN,normal-flow,24/08/2015,7,nf,Oreodytes.sanmarkii,1
RUN,normal-flow,24/08/2015,7,nf,Orthocladiinae.indet,10
RUN,normal-flow,24/08/2015,7,nf,Silo.pallipes,1
RUN,normal-flow,24/08/2015,7,nf,Tanypodinae.indet,4
RIF,normal-flow,24/08/2015,8,nf.np,Amphinemura.standfussi,1
RIF,normal-flow,24/08/2015,8,nf.np,Baetis.rhodani,77
RIF,normal-flow,24/08/2015,8,nf.np,Chironomini.indet,4
RIF,normal-flow,24/08/2015,8,nf.np,Gammarus.pulex,68
RIF,normal-flow,24/08/2015,8,nf.np,Leuctra.fusca.digitata,8
RIF,normal-flow,24/08/2015,8,nf.np,Leuctra.hippopus,30
RIF,normal-flow,24/08/2015,8,nf.np,Nemoura.sp,5
RIF,normal-flow,24/08/2015,8,nf.np,Oligochaeta.indet,1
RIF,normal-flow,24/08/2015,8,nf.np,Simuliidae.indet,1
RUN,normal-flow,24/08/2015,8,nf.np,Asellus.aquaticus,2
RUN,normal-flow,24/08/2015,8,nf.np,Baetis.rhodani,70
RUN,normal-flow,24/08/2015,8,nf.np,Chironomini.indet,3
RUN,normal-flow,24/08/2015,8,nf.np,Dicranota.sp,3
RUN,normal-flow,24/08/2015,8,nf.np,Ecclisopteryx.dalecarlica,2
RUN,normal-flow,24/08/2015,8,nf.np,Gammarus.pulex,163
RUN,normal-flow,24/08/2015,8,nf.np,Hexatominae.indet,1
RUN,normal-flow,24/08/2015,8,nf.np,Leuctra.fusca.digitata,2
RUN,normal-flow,24/08/2015,8,nf.np,Leuctra.hippopus,6
RUN,normal-flow,24/08/2015,8,nf.np,Nemoura.sp,1
RUN,normal-flow,24/08/2015,8,nf.np,Oligochaeta.indet,3
RUN,normal-flow,24/08/2015,8,nf.np,Orthocladiinae.indet,2
RUN,normal-flow,24/08/2015,8,nf.np,Pisidium.sp,2
RUN,normal-flow,24/08/2015,8,nf.np,Prodiamesa.olivacea,2
RUN,normal-flow,24/08/2015,8,nf.np,Tanypodinae.indet,2
RIF,normal-flow,24/08/2015,9,nf,Asellus.aquaticus,1
RIF,normal-flow,24/08/2015,9,nf,Baetis.rhodani,19
RIF,normal-flow,24/08/2015,9,nf,Chironomini.indet,3
RIF,normal-flow,24/08/2015,9,nf,Dicranota.sp,2
RIF,normal-flow,24/08/2015,9,nf,Gammarus.pulex,156
RIF,normal-flow,24/08/2015,9,nf,Leuctra.fusca.digitata,2
RIF,normal-flow,24/08/2015,9,nf,Leuctra.hippopus,5
RIF,normal-flow,24/08/2015,9,nf,Nemoura.sp,1
RIF,normal-flow,24/08/2015,9,nf,Oligochaeta.indet,4
RIF,normal-flow,24/08/2015,9,nf,Orthocladiinae.indet,9
RIF,normal-flow,24/08/2015,9,nf,Pisidium.sp,2
RIF,normal-flow,24/08/2015,9,nf,Prodiamesa.olivacea,1
RIF,normal-flow,24/08/2015,9,nf,Tanypodinae.indet,2
RUN,normal-flow,24/08/2015,9,nf,Amphinemura.standfussi,1
RUN,normal-flow,24/08/2015,9,nf,Asellus.aquaticus,2
RUN,normal-flow,24/08/2015,9,nf,Baetis.rhodani,50
RUN,normal-flow,24/08/2015,9,nf,Chironomini.indet,4
RUN,normal-flow,24/08/2015,9,nf,Dicranota.sp,1
RUN,normal-flow,24/08/2015,9,nf,Gammarus.pulex,63
RUN,normal-flow,24/08/2015,9,nf,Hydracnidia.indet,2
RUN,normal-flow,24/08/2015,9,nf,Leuctra.fusca.digitata,37
RUN,normal-flow,24/08/2015,9,nf,Leuctra.hippopus,56
RUN,normal-flow,24/08/2015,9,nf,Nemoura.sp,10
RUN,normal-flow,24/08/2015,9,nf,Orthocladiinae.indet,12
RIF,normal-flow,24/08/2015,10,nf.np,Amphinemura.standfussi,2
RIF,normal-flow,24/08/2015,10,nf.np,Asellus.aquaticus,2
RIF,normal-flow,24/08/2015,10,nf.np,Baetis.rhodani,144
RIF,normal-flow,24/08/2015,10,nf.np,Chironomini.indet,8
RIF,normal-flow,24/08/2015,10,nf.np,Gammarus.pulex,64
RIF,normal-flow,24/08/2015,10,nf.np,Hydropsyche.sp,2
RIF,normal-flow,24/08/2015,10,nf.np,Leuctra.fusca.digitata,14
RIF,normal-flow,24/08/2015,10,nf.np,Leuctra.hippopus,24
RIF,normal-flow,24/08/2015,10,nf.np,Nemoura.sp,7
RIF,normal-flow,24/08/2015,10,nf.np,Oligochaeta.indet,8
RIF,normal-flow,24/08/2015,10,nf.np,Orthocladiinae.indet,2
RIF,normal-flow,24/08/2015,10,nf.np,Simuliidae.indet,2
RUN,normal-flow,24/08/2015,10,nf.np,Baetis.rhodani,39
RUN,normal-flow,24/08/2015,10,nf.np,Dicranota.sp,1
RUN,normal-flow,24/08/2015,10,nf.np,Gammarus.pulex,77
RUN,normal-flow,24/08/2015,10,nf.np,Leuctra.fusca.digitata,2
RUN,normal-flow,24/08/2015,10,nf.np,Leuctra.hippopus,11
RUN,normal-flow,24/08/2015,10,nf.np,Nemoura.sp,2
RUN,normal-flow,24/08/2015,10,nf.np,Oligochaeta.indet,6
RUN,normal-flow,24/08/2015,10,nf.np,Orthocladiinae.indet,15
RUN,normal-flow,24/08/2015,10,nf.np,Pisidium.sp,1
RIF,normal-flow,24/08/2015,11,nf.np,Asellus.aquaticus,1
RIF,normal-flow,24/08/2015,11,nf.np,Baetis.rhodani,74
RIF,normal-flow,24/08/2015,11,nf.np,Chironomini.indet,25
RIF,normal-flow,24/08/2015,11,nf.np,Elmis.aenea,1
RIF,normal-flow,24/08/2015,11,nf.np,Gammarus.pulex,130
RIF,normal-flow,24/08/2015,11,nf.np,Hydracnidia.indet,2
RIF,normal-flow,24/08/2015,11,nf.np,Leuctra.fusca.digitata,29
RIF,normal-flow,24/08/2015,11,nf.np,Leuctra.hippopus,57
RIF,normal-flow,24/08/2015,11,nf.np,Nemoura.sp,4
RIF,normal-flow,24/08/2015,11,nf.np,Oligochaeta.indet,1
RIF,normal-flow,24/08/2015,11,nf.np,Orthocladiinae.indet,3
RIF,normal-flow,24/08/2015,11,nf.np,Simuliidae.indet,4
RUN,normal-flow,24/08/2015,11,nf.np,Baetis.rhodani,23
RUN,normal-flow,24/08/2015,11,nf.np,Chironomini.indet,4
RUN,normal-flow,24/08/2015,11,nf.np,Dicranota.sp,2
RUN,normal-flow,24/08/2015,11,nf.np,Elmis.aenea,2
RUN,normal-flow,24/08/2015,11,nf.np,Gammarus.pulex,161
RUN,normal-flow,24/08/2015,11,nf.np,Leuctra.fusca.digitata,1
RUN,normal-flow,24/08/2015,11,nf.np,Leuctra.hippopus,13
RUN,normal-flow,24/08/2015,11,nf.np,Nemoura.sp,1
RUN,normal-flow,24/08/2015,11,nf.np,Oligochaeta.indet,9
RUN,normal-flow,24/08/2015,11,nf.np,Orthocladiinae.indet,11
RUN,normal-flow,24/08/2015,11,nf.np,Tanypodinae.indet,4
RIF,normal-flow,24/08/2015,12,nf,Amphinemura.standfussi,3
RIF,normal-flow,24/08/2015,12,nf,Asellus.aquaticus,2
RIF,normal-flow,24/08/2015,12,nf,Baetis.rhodani,147
RIF,normal-flow,24/08/2015,12,nf,Chironomini.indet,11
RIF,normal-flow,24/08/2015,12,nf,Dugesia.gonocephala,2
RIF,normal-flow,24/08/2015,12,nf,Elmis.aenea,1
RIF,normal-flow,24/08/2015,12,nf,Gammarus.pulex,95
RIF,normal-flow,24/08/2015,12,nf,Hydracnidia.indet,1
RIF,normal-flow,24/08/2015,12,nf,Leuctra.fusca.digitata,34
RIF,normal-flow,24/08/2015,12,nf,Leuctra.hippopus,36
RIF,normal-flow,24/08/2015,12,nf,Nemoura.sp,11
RIF,normal-flow,24/08/2015,12,nf,Oligochaeta.indet,2
RIF,normal-flow,24/08/2015,12,nf,Orthocladiinae.indet,7
RIF,normal-flow,24/08/2015,12,nf,Simuliidae.indet,2
RIF,normal-flow,24/08/2015,12,nf,Tanypodinae.indet,1
RUN,normal-flow,24/08/2015,12,nf,Baetis.rhodani,43
RUN,normal-flow,24/08/2015,12,nf,Chironomini.indet,5
RUN,normal-flow,24/08/2015,12,nf,Dicranota.sp,2
RUN,normal-flow,24/08/2015,12,nf,Gammarus.pulex,242
RUN,normal-flow,24/08/2015,12,nf,Leuctra.hippopus,1
RUN,normal-flow,24/08/2015,12,nf,Nemoura.sp,5
RUN,normal-flow,24/08/2015,12,nf,Oligochaeta.indet,4
RUN,normal-flow,24/08/2015,12,nf,Orthocladiinae.indet,2
RUN,normal-flow,24/08/2015,12,nf,Pisidium.sp,1
RUN,normal-flow,24/08/2015,12,nf,Prodiamesa.olivacea,4
RUN,normal-flow,24/08/2015,12,nf,Radix.balthica,2
RUN,normal-flow,24/08/2015,12,nf,Simuliidae.indet,1
RUN,normal-flow,24/08/2015,12,nf,Tanypodinae.indet,9
RIF,pre,27/07/2015,1,nf,Asellus.aquaticus,3
RIF,pre,27/07/2015,1,nf,Baetis.rhodani,95
RIF,pre,27/07/2015,1,nf,Chironomini.indet,2
RIF,pre,27/07/2015,1,nf,Dicranota.sp,1
RIF,pre,27/07/2015,1,nf,Serratella.ignita,2
RIF,pre,27/07/2015,1,nf,Gammarus.pulex,82
RIF,pre,27/07/2015,1,nf,Leuctra.fusca.digitata,14
RIF,pre,27/07/2015,1,nf,Leuctra.hippopus,5
RIF,pre,27/07/2015,1,nf,Nemoura.sp,1
RIF,pre,27/07/2015,1,nf,Orthocladiinae.indet,1
RIF,pre,27/07/2015,1,nf,Sialis.sp,1
RIF,pre,27/07/2015,1,nf,Simuliidae.indet,2
RUN,pre,27/07/2015,1,nf,Baetis.rhodani,59
RUN,pre,27/07/2015,1,nf,Bezzia.sp,1
RUN,pre,27/07/2015,1,nf,Chironomini.indet,3
RUN,pre,27/07/2015,1,nf,Dicranota.sp,5
RUN,pre,27/07/2015,1,nf,Ecclisopteryx.dalecarlica,3
RUN,pre,27/07/2015,1,nf,Elmis.aenea,1
RUN,pre,27/07/2015,1,nf,Gammarus.pulex,128
RUN,pre,27/07/2015,1,nf,Hydracnidia.indet,1
RUN,pre,27/07/2015,1,nf,Leuctra.fusca.digitata,2
RUN,pre,27/07/2015,1,nf,Leuctra.hippopus,2
RUN,pre,27/07/2015,1,nf,Nemoura.sp,2
RUN,pre,27/07/2015,1,nf,Oligochaeta.indet,8
RUN,pre,27/07/2015,1,nf,Oreodytes.sanmarkii,1
RUN,pre,27/07/2015,1,nf,Orthocladiinae.indet,11
RUN,pre,27/07/2015,1,nf,Pisidium.sp,2
RUN,pre,27/07/2015,1,nf,Potamophylax.latipennis,1
RUN,pre,27/07/2015,1,nf,Prodiamesa.olivacea,1
RUN,pre,27/07/2015,1,nf,Radix.balthica,2
RIF,pre,27/07/2015,2,nf,Baetis.rhodani,52
RIF,pre,27/07/2015,2,nf,Chironomini.indet,1
RIF,pre,27/07/2015,2,nf,Dicranota.sp,7
RIF,pre,27/07/2015,2,nf,Dysticidae.sp.larva,1
RIF,pre,27/07/2015,2,nf,Ecclisopteryx.dalecarlica,2
RIF,pre,27/07/2015,2,nf,Gammarus.pulex,222
RIF,pre,27/07/2015,2,nf,Oligochaeta.indet,3
RIF,pre,27/07/2015,2,nf,Oreodytes.sanmarkii,2
RIF,pre,27/07/2015,2,nf,Orthocladiinae.indet,1
RIF,pre,27/07/2015,2,nf,Pisidium.sp,3
RIF,pre,27/07/2015,2,nf,Prodiamesa.olivacea,2
RIF,pre,27/07/2015,2,nf,Tanypodinae.indet,5
RUN,pre,27/07/2015,2,nf,Baetis.rhodani,40
RUN,pre,27/07/2015,2,nf,Chironomini.indet,1
RUN,pre,27/07/2015,2,nf,Dicranota.sp,1
RUN,pre,27/07/2015,2,nf,Empididae.indet,1
RUN,pre,27/07/2015,2,nf,Gammarus.pulex,100
RUN,pre,27/07/2015,2,nf,Oligochaeta.indet,4
RUN,pre,27/07/2015,2,nf,Prodiamesa.olivacea,1
RUN,pre,27/07/2015,2,nf,Tanypodinae.indet,1
RIF,pre,27/07/2015,3,nf,Amphinemura.standfussi,9
RIF,pre,27/07/2015,3,nf,Asellus.aquaticus,2
RIF,pre,27/07/2015,3,nf,Baetis.rhodani,80
RIF,pre,27/07/2015,3,nf,Chironomini.indet,8
RIF,pre,27/07/2015,3,nf,Serratella.ignita,2
RIF,pre,27/07/2015,3,nf,Gammarus.pulex,76
RIF,pre,27/07/2015,3,nf,Hydracnidia.indet,1
RIF,pre,27/07/2015,3,nf,Leuctra.fusca.digitata,21
RIF,pre,27/07/2015,3,nf,Leuctra.hippopus,4
RIF,pre,27/07/2015,3,nf,Nemoura.sp,1
RIF,pre,27/07/2015,3,nf,Oligochaeta.indet,8
RIF,pre,27/07/2015,3,nf,Orthocladiinae.indet,6
RIF,pre,27/07/2015,3,nf,Simuliidae.indet,3
RUN,pre,27/07/2015,3,nf,Baetis.rhodani,47
RUN,pre,27/07/2015,3,nf,Chironomini.indet,9
RUN,pre,27/07/2015,3,nf,Dicranota.sp,4
RUN,pre,27/07/2015,3,nf,Gammarus.pulex,133
RUN,pre,27/07/2015,3,nf,Hydracnidia.indet,2
RUN,pre,27/07/2015,3,nf,Oligochaeta.indet,5
RUN,pre,27/07/2015,3,nf,Oreodytes.sanmarkii,1
RUN,pre,27/07/2015,3,nf,Orthocladiinae.indet,8
RUN,pre,27/07/2015,3,nf,Pisidium.sp,2
RUN,pre,27/07/2015,3,nf,Prodiamesa.olivacea,1
RUN,pre,27/07/2015,3,nf,Tanypodinae.indet,13
RIF,pre,27/07/2015,4,nf,Amphinemura.standfussi,1
RIF,pre,27/07/2015,4,nf,Baetis.rhodani,63
RIF,pre,27/07/2015,4,nf,Chironomini.indet,13
RIF,pre,27/07/2015,4,nf,Gammarus.pulex,49
RIF,pre,27/07/2015,4,nf,Hydracnidia.indet,1
RIF,pre,27/07/2015,4,nf,Leuctra.fusca.digitata,1
RIF,pre,27/07/2015,4,nf,Leuctra.hippopus,1
RIF,pre,27/07/2015,4,nf,Orthocladiinae.indet,2
RIF,pre,27/07/2015,4,nf,Pisidium.sp,1
RIF,pre,27/07/2015,4,nf,Simuliidae.indet,1
RUN,pre,27/07/2015,4,nf,Baetis.rhodani,42
RUN,pre,27/07/2015,4,nf,Chironomini.indet,9
RUN,pre,27/07/2015,4,nf,Dicranota.sp,1
RUN,pre,27/07/2015,4,nf,Ecclisopteryx.dalecarlica,1
RUN,pre,27/07/2015,4,nf,Elmis.aenea,1
RUN,pre,27/07/2015,4,nf,Gammarus.pulex,184
RUN,pre,27/07/2015,4,nf,Hydracnidia.indet,1
RUN,pre,27/07/2015,4,nf,Leuctra.fusca.digitata,2
RUN,pre,27/07/2015,4,nf,Leuctra.hippopus,2
RUN,pre,27/07/2015,4,nf,Limnephilidae.indet,1
RUN,pre,27/07/2015,4,nf,Nemoura.sp,7
RUN,pre,27/07/2015,4,nf,Oligochaeta.indet,5
RUN,pre,27/07/2015,4,nf,Oreodytes.sanmarkii,1
RUN,pre,27/07/2015,4,nf,Orthocladiinae.indet,14
RUN,pre,27/07/2015,4,nf,Pisidium.sp,1
RUN,pre,27/07/2015,4,nf,Prodiamesa.olivacea,1
RIF,pre,27/07/2015,5,nf,Amphinemura.standfussi,3
RIF,pre,27/07/2015,5,nf,Baetis.rhodani,63
RIF,pre,27/07/2015,5,nf,Chironomini.indet,47
RIF,pre,27/07/2015,5,nf,Elmis.aenea,1
RIF,pre,27/07/2015,5,nf,Gammarus.pulex,52
RIF,pre,27/07/2015,5,nf,Leuctra.fusca.digitata,17
RIF,pre,27/07/2015,5,nf,Nemoura.sp,2
RIF,pre,27/07/2015,5,nf,Orthocladiinae.indet,7
RIF,pre,27/07/2015,5,nf,Rhyacophila.fasciata,1
RIF,pre,27/07/2015,5,nf,Sialis.sp,1
RIF,pre,27/07/2015,5,nf,Simuliidae.indet,1
RIF,pre,27/07/2015,5,nf,Tanypodinae.indet,1
RUN,pre,27/07/2015,5,nf,Baetis.rhodani,56
RUN,pre,27/07/2015,5,nf,Chironomini.indet,6
RUN,pre,27/07/2015,5,nf,Dicranota.sp,3
RUN,pre,27/07/2015,5,nf,Dysticidae.sp.larva,1
